,0,1,2,3,4
133,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OECf6HFSFR #TreCru https://t.co/eirEG9kpMp",N/A,N/A,Fri May 13 13:15:11 +0000 2016,731110544460161024
134,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OtOuf3KfFW #TreCru https://t.co/aXf2qKK36V",N/A,N/A,Fri May 13 13:15:11 +0000 2016,731110541708677120
135,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/adSJR9UmZB #TreCru https://t.co/mgkKEAJiC4",N/A,N/A,Fri May 13 13:15:11 +0000 2016,731110541431865348
136,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/EkmfOt474L #TreCru https://t.co/vHVGVEsj9D",N/A,N/A,Fri May 13 13:15:11 +0000 2016,731110541100482561
137,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/8IyAKjrB1f #TreCru https://t.co/yxX35lbJuM",N/A,N/A,Fri May 13 13:15:10 +0000 2016,731110539590410241
138,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GmqgXZVmEe #TreCru https://t.co/5JXxOCCwjx",N/A,N/A,Fri May 13 13:15:09 +0000 2016,731110535169740800
139,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mMhTsXxw1t #TreCru https://t.co/3KkfPpHDGn",N/A,N/A,Fri May 13 13:15:09 +0000 2016,731110532657381376
140,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/AqFliqDZi4 #TreCru https://t.co/S2XQYj6gVW",N/A,N/A,Fri May 13 13:15:08 +0000 2016,731110532267249664
141,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KRkbSnWVrQ #TreCru https://t.co/2t2p44Xfwq",N/A,N/A,Fri May 13 13:15:08 +0000 2016,731110532170797056
142,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dAfhG8zE9I #TreCru https://t.co/FBueLf2OF4",N/A,N/A,Fri May 13 13:15:08 +0000 2016,731110529176076288
143,New York Giants: Did Jerry Reese Outsmart Most by Selecting Eli Apple? #nfl @NFLSpinZone: The first round of the https://t.co/Q4EyWI5sQl,N/A,N/A,Fri May 13 13:15:06 +0000 2016,731110520405692418
144,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/7Cb1Kjc6e3 #TreCru https://t.co/isaTuoANQn",N/A,N/A,Fri May 13 13:15:05 +0000 2016,731110519411769345
145,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/imYVqVGJHw #TreCru https://t.co/iIKl7LRpdb",N/A,N/A,Fri May 13 13:15:05 +0000 2016,731110519344631808
146,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/B87o1FQ6If #TreCru https://t.co/7kEQpmd9Z0",N/A,N/A,Fri May 13 13:15:04 +0000 2016,731110514701533185
147,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/LHelUqvuyk #TreCru https://t.co/h7cmagy9lJ",N/A,N/A,Fri May 13 13:15:04 +0000 2016,731110513686482945
148,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ojjfJXZyzh #TreCru https://t.co/br9IWmh3O6",N/A,N/A,Fri May 13 13:15:04 +0000 2016,731110512243544064
149,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dcAvx85lX5 #TreCru https://t.co/OWtaLMuTch",N/A,N/A,Fri May 13 13:15:04 +0000 2016,731110511798943745
150,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/A7rqRq6gZa #TreCru https://t.co/VDWQQvVREz",N/A,N/A,Fri May 13 13:15:03 +0000 2016,731110507487318016
151,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eUOLlRszlH #TreCru https://t.co/H1b73iB187",N/A,N/A,Fri May 13 13:15:01 +0000 2016,731110500600188928
152,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/64w2JZ8Iuj #TreCru https://t.co/kKXR09ChzW",N/A,N/A,Fri May 13 13:15:00 +0000 2016,731110498134020096
153,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ibdVo7HKAa #TreCru https://t.co/OsjTP0r4xk",N/A,N/A,Fri May 13 13:15:00 +0000 2016,731110496468893697
154,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/tzmidYzBHT #TreCru https://t.co/Tc440GVZIJ",N/A,N/A,Fri May 13 13:14:59 +0000 2016,731110491859365888
155,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/EisRfEX0uG #TreCru https://t.co/9jQF0YYQDG",N/A,N/A,Fri May 13 13:14:57 +0000 2016,731110482917117952
156,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WnLmRzmL4u #TreCru https://t.co/U0BzCBSEIc",N/A,N/A,Fri May 13 13:14:56 +0000 2016,731110479901433857
157,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BAlE0U1VZ8 #TreCru https://t.co/SYNiC7zMhG",N/A,N/A,Fri May 13 13:14:56 +0000 2016,731110478286606336
158,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UNll5sWy4D #TreCru https://t.co/o3tuMeQeOO",N/A,N/A,Fri May 13 13:14:55 +0000 2016,731110477858787329
159,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/3fwTHYPv5C #TreCru https://t.co/u4wOVovQjU",N/A,N/A,Fri May 13 13:14:55 +0000 2016,731110477204348928
160,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/cGN5W9Z7U6 #TreCru https://t.co/o6E7nfNb9m",N/A,N/A,Fri May 13 13:14:54 +0000 2016,731110473437941760
161,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/iDi6vd7BHd #TreCru https://t.co/OMZMg1Z96v",N/A,N/A,Fri May 13 13:14:54 +0000 2016,731110472624316416
162,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5SU8dkM0DF #TreCru https://t.co/uautFyDCyf",N/A,N/A,Fri May 13 13:14:53 +0000 2016,731110469189111808
163,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yXtLqyHu5m #TreCru https://t.co/rqPJZyiWNP",N/A,N/A,Fri May 13 13:14:53 +0000 2016,731110467905654784
164,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/D79j457Qe4 #TreCru https://t.co/DpKONBJaKx",N/A,N/A,Fri May 13 13:14:53 +0000 2016,731110466970341376
165,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/lb5fVideT1 #TreCru https://t.co/JBtqwawOZD",N/A,N/A,Fri May 13 13:14:53 +0000 2016,731110465863061504
166,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6udsMta1HO #TreCru https://t.co/7SZyjf3Vyu",N/A,N/A,Fri May 13 13:14:52 +0000 2016,731110465426853888
167,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/6HGxrbkOxZ #TreCru https://t.co/4bHVwS8OdE",N/A,N/A,Fri May 13 13:14:52 +0000 2016,731110463132536836
168,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RgVRUVlsz9 #TreCru https://t.co/wgD5Sxl9zR",N/A,N/A,Fri May 13 13:14:52 +0000 2016,731110461949743105
169,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dCHLBGotEf #TreCru https://t.co/CWkFfOXOEy",N/A,N/A,Fri May 13 13:14:51 +0000 2016,731110458720018432
170,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/XzaHnTVJCR #TreCru https://t.co/JEuyQE13AV",N/A,N/A,Fri May 13 13:14:51 +0000 2016,731110458212646914
171,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/k4KVfTIcCF #TreCru https://t.co/QXyeyzznL8",N/A,N/A,Fri May 13 13:14:50 +0000 2016,731110453355515904
172,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/iK0Wc8UAI6 #TreCru https://t.co/xNsaifE7c6",N/A,N/A,Fri May 13 13:14:49 +0000 2016,731110450063101952
173,"RT @azzcap: Big Ammo: Clinton raising money from gunpowder lobbyists &amp; investors by @JeanetteJing https://t.co/AlZ1pgJdwV
#FreeJeanetteJi",N/A,N/A,Fri May 13 13:14:49 +0000 2016,731110449987637248
174,Its been a dismal earnings season for tech giants,N/A,N/A,Fri May 13 13:14:49 +0000 2016,731110449643544576
175,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/8Xk4i8UBkt #TreCru https://t.co/oGfkKgO9rd",N/A,N/A,Fri May 13 13:14:49 +0000 2016,731110448830001153
176,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/aCkkh9Q3Mw #TreCru https://t.co/e7LTtjcwcE",N/A,N/A,Fri May 13 13:14:48 +0000 2016,731110444622979073
177,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/3UQMyNhp7V #TreCru https://t.co/XiHzowP9bW",N/A,N/A,Fri May 13 13:14:47 +0000 2016,731110443842981888
178,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/gtjEGThLWD #TreCru https://t.co/GwU8pNoO8S",N/A,N/A,Fri May 13 13:14:47 +0000 2016,731110443314499584
179,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/E9DfqJ5F28 #TreCru https://t.co/2S2et1JSGL",N/A,N/A,Fri May 13 13:14:47 +0000 2016,731110442660171776
180,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/IsOkWYG5ap #TreCru https://t.co/dquerVyzI8",N/A,N/A,Fri May 13 13:14:47 +0000 2016,731110441221541889
181,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GSptyIniZr #TreCru https://t.co/xNDI2Wbsq7",N/A,N/A,Fri May 13 13:14:44 +0000 2016,731110429775269890
182,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/QJ7Ryrxzez #TreCru https://t.co/9HwU0WxJlu",N/A,N/A,Fri May 13 13:14:42 +0000 2016,731110423114727424
183,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/AvU0XrNGk1 #TreCru https://t.co/oK6TJolfgF",N/A,N/A,Fri May 13 13:14:42 +0000 2016,731110422607220736
184,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/sKNcWahUHn #TreCru https://t.co/JOJtbnvxZE",N/A,N/A,Fri May 13 13:14:42 +0000 2016,731110421877379072
185,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/LRqCg2Qded #TreCru https://t.co/hhQMMjGgZL",N/A,N/A,Fri May 13 13:14:42 +0000 2016,731110421705326596
186,"New York Giants Victor Cruz discusses return, draft criticism, Eli Apple https://t.co/sFqYK5BUp7 https://t.co/22hzd16MYA",N/A,N/A,Fri May 13 13:14:38 +0000 2016,731110403820789761
187,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WtqSZ3gsnc #TreCru https://t.co/1hRVRAvmZU",N/A,N/A,Fri May 13 13:14:37 +0000 2016,731110402218659840
188,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/10mcCZWhIo #TreCru https://t.co/GDQuWoxcDf",N/A,N/A,Fri May 13 13:14:37 +0000 2016,731110398644998145
189,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qHwZYlXukn #TreCru https://t.co/UD5YhLRCpt",N/A,N/A,Fri May 13 13:14:36 +0000 2016,731110397852459014
190,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ngDZCNUnM9 #TreCru https://t.co/Agc3x35om8",N/A,N/A,Fri May 13 13:14:36 +0000 2016,731110394492817408
191,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ykv7oDxBXy #TreCru https://t.co/zvFNySkNcj",N/A,N/A,Fri May 13 13:14:34 +0000 2016,731110389027618821
192,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mRJza4wGu9 #TreCru https://t.co/k4Vy2Rv6TI",N/A,N/A,Fri May 13 13:14:34 +0000 2016,731110387601539072
193,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vTfZDWBC4n #TreCru https://t.co/FpMFooDGNJ",N/A,N/A,Fri May 13 13:14:33 +0000 2016,731110385391144961
194,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qStOpvGkNR #TreCru https://t.co/yibxusAJwd",N/A,N/A,Fri May 13 13:14:32 +0000 2016,731110379225518081
195,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/bQB6PCK3Fc #TreCru https://t.co/wCoCO6EduE",N/A,N/A,Fri May 13 13:14:32 +0000 2016,731110378357280768
196,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/kfXB6NU9g9 #TreCru https://t.co/Pg7JgSPdww",N/A,N/A,Fri May 13 13:14:32 +0000 2016,731110377954672640
197,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/CTZCiKuALx #TreCru https://t.co/iAhwSeTrIp",N/A,N/A,Fri May 13 13:14:31 +0000 2016,731110373588373504
198,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/76SS2PxtXZ #TreCru https://t.co/DnFelLTJoY",N/A,N/A,Fri May 13 13:14:30 +0000 2016,731110369075200000
199,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0k0itnOeD0 #TreCru https://t.co/SGKfcNDado",N/A,N/A,Fri May 13 13:14:29 +0000 2016,731110365224820736
200,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/XTyg2o9h3z #TreCru https://t.co/P6PE6msEjG",N/A,N/A,Fri May 13 13:14:27 +0000 2016,731110359751229441
201,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GLeBwKZKjT #TreCru https://t.co/s1PhMPuThu",N/A,N/A,Fri May 13 13:14:27 +0000 2016,731110358094479360
202,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/rK6UznjP8T #TreCru https://t.co/uTDBkNhkSV",N/A,N/A,Fri May 13 13:14:27 +0000 2016,731110357071212544
203,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/XgZTg7TsmS #TreCru https://t.co/ERmB0rJFm8",N/A,N/A,Fri May 13 13:14:24 +0000 2016,731110347969576960
204,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/hAHPHVGrAD #TreCru https://t.co/ZutVXqUMsA",N/A,N/A,Fri May 13 13:14:23 +0000 2016,731110343422967809
205,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/SKrMnhYM55 #TreCru https://t.co/Ujh377etxL",N/A,N/A,Fri May 13 13:14:23 +0000 2016,731110342617669632
206,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vI9dqtaftl #TreCru https://t.co/ljG9r2RCiS",N/A,N/A,Fri May 13 13:14:23 +0000 2016,731110341766053888
207,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eoTrf6CuQl #TreCru https://t.co/i4Zt8S9pKE",N/A,N/A,Fri May 13 13:14:22 +0000 2016,731110339509542913
208,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Of5MF2qd6O #TreCru https://t.co/w2qKHICUyZ",N/A,N/A,Fri May 13 13:14:22 +0000 2016,731110337433485312
209,RT @ninadobrev: I'm wearing heels and yet it still looks like I'm still sandwiched between two Giants. @OBJ_3 https://t.co/w4KfNdWtJW,N/A,N/A,Fri May 13 13:14:22 +0000 2016,731110337328623616
210,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/q4G1Bt6MX8 #TreCru https://t.co/w6Kp5Hvehi",N/A,N/A,Fri May 13 13:14:22 +0000 2016,731110336540098561
211,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/U8ID7dVEQp #TreCru https://t.co/bPecqMBuOc",N/A,N/A,Fri May 13 13:14:21 +0000 2016,731110333583134720
212,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FnuiINDNGH #TreCru https://t.co/bfhY60N1mg",N/A,N/A,Fri May 13 13:14:20 +0000 2016,731110329661464576
213,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/SURrj1Fe8n #TreCru https://t.co/TSD4OyFXVm",N/A,N/A,Fri May 13 13:14:19 +0000 2016,731110325102256128
214,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/GJhWFzvbPB #TreCru https://t.co/vx8wJDnFAr",N/A,N/A,Fri May 13 13:14:18 +0000 2016,731110320530464768
215,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FZwxo7APdQ #TreCru https://t.co/9pchvV5MqY",N/A,N/A,Fri May 13 13:14:17 +0000 2016,731110318663970817
216,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mqSxJlNqbE #TreCru https://t.co/mul6F0340m",N/A,N/A,Fri May 13 13:14:17 +0000 2016,731110317535707136
217,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/UBmtlVVmaG #TreCru https://t.co/jjtOHijxGZ",N/A,N/A,Fri May 13 13:14:17 +0000 2016,731110315967033350
218,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/uV4pfNxWrt #TreCru https://t.co/0Nw38l8Gqf",N/A,N/A,Fri May 13 13:14:16 +0000 2016,731110312930332673
219,"""Giants have fallen before me."" https://t.co/HJACFtdCqp",N/A,N/A,Fri May 13 13:14:15 +0000 2016,731110310082412544
220,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/jLhp0O7r2R #TreCru https://t.co/DN8sLr1Vra",N/A,N/A,Fri May 13 13:14:15 +0000 2016,731110306827636738
221,Look what I was thinking 2 years back... ... https://t.co/D0WGLudyRn,N/A,N/A,Fri May 13 13:14:14 +0000 2016,731110304260624385
222,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/zte68TVOAh #TreCru https://t.co/VKT1WoLpxV",N/A,N/A,Fri May 13 13:14:13 +0000 2016,731110297847627777
223,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dtsQy8jbNn #TreCru https://t.co/72ZHbYL7Dz",N/A,N/A,Fri May 13 13:14:12 +0000 2016,731110296568397824
224,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/aO49FOu466 #TreCru https://t.co/bsQovzY20y",N/A,N/A,Fri May 13 13:14:12 +0000 2016,731110295788195840
225,"Situation was proposed on @Giants podcast talk is cheap. 

Trade DRC for the RT Monroe from Ravens?? 

 #GiantsChat",N/A,N/A,Fri May 13 13:14:12 +0000 2016,731110295138078720
226,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/BUUozXNiFb #TreCru https://t.co/O4VZ6bhuSK",N/A,N/A,Fri May 13 13:14:11 +0000 2016,731110292319567873
227,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2wr2PFz4fw #TreCru https://t.co/vxMh0oPMjx",N/A,N/A,Fri May 13 13:14:11 +0000 2016,731110291359059973
228,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/NY4zLc5yuu #TreCru https://t.co/1gecAvkpbP",N/A,N/A,Fri May 13 13:14:11 +0000 2016,731110289358344192
229,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/YR674wsZxR #TreCru https://t.co/3lhXq6vB9I",N/A,N/A,Fri May 13 13:14:10 +0000 2016,731110287659634688
230,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/tBcoeejRtY #TreCru https://t.co/9PFfoiBGNz",N/A,N/A,Fri May 13 13:14:10 +0000 2016,731110287307313152
231,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/0G0opqGKTN #TreCru https://t.co/0Jf9Jt7dnz",N/A,N/A,Fri May 13 13:14:09 +0000 2016,731110282806865920
